Orthogroup,Salar
OG0015729,XP_014036605.1
OG0016192,XP_013987837.1
OG0016193,XP_013987766.1
OG0016190,XP_013987840.1
OG0016191,XP_014023345.1
OG0016196,NP_001135038.1
OG0016197,XP_013987798.1
OG0016194,XP_014023332.1
OG0016195,XP_014023331.1
OG0023040,XP_014023940.1
OG0023040,XP_014041061.1
OG0023041,XP_014033328.1
OG0016198,XP_013987794.1
OG0016199,XP_014023278.1
OG0023044,XP_014023952.1
OG0023045,0
OG0023046,0
OG0023047,0
OG0028096,XP_013981366.1
OG0028096,XP_014042739.1
OG0028097,XP_013981455.1
OG0028097,XP_014003085.1
OG0028094,XP_013981033.1
OG0028095,XP_013981219.1
OG0028095,XP_013981233.1
OG0028092,XP_013980495.1
OG0028092,XP_014041228.1
OG0028093,XP_013980496.1
OG0028093,XP_014042519.1
OG0028090,XP_013980308.1
OG0028090,XP_014040434.1
OG0028091,XP_013980423.1
OG0028091,XP_014053919.1
OG0028098,XP_013981456.1
OG0028098,XP_013981457.1
OG0028099,XP_013981538.1
OG0028099,XP_013984701.1
OG0008843,XP_014009191.1
OG0008843,XP_014064010.1
OG0008842,XP_014009127.1
OG0008842,XP_014062846.1
OG0008841,XP_014009135.1
OG0008841,XP_014062851.1
OG0008840,XP_014009117.1
OG0008840,XP_014062859.1
OG0008847,XP_014064242.1
OG0008847,XP_014064243.1
OG0008847,XP_014064264.1
OG0008847,XP_014064265.1
OG0008846,XP_014064277.1
OG0008845,XP_013979408.1
OG0008845,XP_014009201.1
OG0008845,XP_014042566.1
OG0008845,XP_014044370.1
OG0008845,XP_014064080.1
OG0008844,XP_014009194.1
OG0008844,XP_014063999.1
OG0008849,XP_014011236.1
OG0008849,XP_014062158.1
OG0008848,NP_001133113.1
OG0008848,XP_014040968.1
OG0008848,XP_014043864.1
OG0008848,XP_014064130.1
OG0028548,0
OG0028549,0
OG0028544,0
OG0028545,0
OG0028546,0
OG0028547,0
OG0028540,0
OG0028541,0
OG0028542,0
OG0028543,0
OG0022799,XP_014015303.1
OG0022798,0
OG0022793,XP_014066986.1
OG0022792,XP_014066989.1
OG0022791,0
OG0022790,XP_014067041.1
OG0022790,XP_014067042.1
OG0022797,XP_014015297.1
OG0022796,XP_014015299.1
OG0022795,XP_014015292.1
OG0022794,XP_014015275.1
OG0026352,0
OG0014138,0
OG0014139,XP_014011874.1
OG0014139,XP_014062592.1
OG0014136,XP_013987050.1
OG0014137,XP_013987014.1
OG0014137,XP_014028901.1
OG0014137,XP_014043760.1
OG0014134,NP_001133390.1
OG0014135,XP_013980384.1
OG0014135,XP_014055626.1
OG0014132,XP_014004742.1
OG0014133,XP_014012183.1
OG0014133,XP_014037658.1
OG0014133,XP_014047416.1
OG0014130,XP_014005039.1
OG0014131,XP_014004853.1
OG0025073,0
OG0025072,0
OG0025071,0
OG0025070,0
OG0025077,XP_014018073.1
OG0025076,0
OG0025075,0
OG0025074,0
OG0025079,0
OG0025078,0
OG0024302,0
OG0024303,XP_014036761.1
OG0024300,XP_014072118.1
OG0024301,XP_014000700.1
OG0024306,0
OG0024307,0
OG0024304,NP_001239294.1
OG0024305,0
OG0024308,0
OG0024309,0
OG0019988,XP_014023236.1
OG0019989,XP_014023196.1
OG0019984,XP_014023319.1
OG0019985,XP_013987813.1
OG0019986,XP_014023288.1
OG0019987,XP_014022985.1
OG0019980,0
OG0019981,XP_014023374.1
OG0019982,XP_013987858.1
OG0019983,XP_014052275.1
OG0006993,XP_014016884.1
OG0006993,XP_014026235.1
OG0015261,0
OG0015260,XP_014002701.1
OG0015263,XP_013991982.1
OG0015262,XP_014000085.1
OG0015265,NP_001139899.1
OG0015264,XP_013991987.1
OG0015267,XP_013989859.1
OG0015266,XP_014002762.1
OG0015269,XP_014002942.1
OG0015268,NP_001134537.1
OG0002436,XP_014011081.1
OG0002436,XP_014062069.1
OG0006991,XP_014016592.1
OG0006991,XP_014026226.1
OG0023826,XP_014033345.1
OG0023827,XP_014003084.1
OG0023827,XP_014003328.1
OG0023824,XP_014051092.1
OG0023825,0
OG0023822,0
OG0023823,XP_014059205.1
OG0023820,0
OG0023821,XP_014004105.1
OG0023828,XP_013990466.1
OG0023829,XP_013990468.1
OG0006990,XP_014016594.1
OG0006990,XP_014026223.1
OG0020553,XP_014019125.1
OG0020552,XP_014017837.1
OG0020551,0
OG0020550,0
OG0020557,XP_014070998.1
OG0020556,XP_014070917.1
OG0020555,XP_014070925.1
OG0020554,XP_014019114.1
OG0020559,XP_014071009.1
OG0020558,XP_014071006.1
OG0027933,XP_014010274.1
OG0023088,XP_014001996.1
OG0027022,0
OG0027023,0
OG0027020,XP_013986930.1
OG0027021,0
OG0027026,XP_013997710.1
OG0027027,0
OG0027024,XP_013987368.1
OG0027025,XP_014058541.1
OG0027028,XP_013988329.1
OG0027029,0
OG0023089,XP_013988736.1
OG0017249,XP_014058727.1
OG0017248,XP_014035691.1
OG0017241,XP_014066514.1
OG0017240,XP_013995258.1
OG0017240,XP_013996351.1
OG0017240,XP_013998166.1
OG0017240,XP_014023418.1
OG0017240,XP_014068790.1
OG0017243,XP_014041058.1
OG0017243,XP_014067397.1
OG0017242,XP_014009388.1
OG0017245,XP_014042988.1
OG0017245,XP_014067131.1
OG0017244,NP_001266041.1
OG0017247,XP_014039877.1
OG0017246,XP_014054583.1
OG0000169,XP_014037397.1
OG0000169,XP_014038865.1
OG0000169,XP_014039942.1
OG0000169,XP_014041497.1
OG0000169,XP_014058626.1
OG0004368,XP_013997889.1
OG0004368,XP_014033331.1
OG0004369,XP_013997890.1
OG0004369,XP_014033327.1
OG0004366,XP_013997905.1
OG0004366,XP_014033344.1
OG0004367,XP_013997884.1
OG0004367,XP_014033343.1
OG0004364,NP_001134566.1
OG0004364,XP_013997910.1
OG0004365,NP_001135250.1
OG0004365,XP_013997907.1
OG0004362,XP_013997902.1
OG0004362,XP_014033362.1
OG0004363,XP_014050996.1
OG0004363,XP_014066812.1
OG0004360,XP_013997934.1
OG0004360,XP_014033384.1
OG0004361,XP_013997941.1
OG0004361,XP_014033378.1
OG0018118,XP_013986604.1
OG0018119,XP_013986611.1
OG0018110,XP_014019007.1
OG0018111,XP_014070853.1
OG0018112,XP_013982795.1
OG0018113,XP_014018951.1
OG0018113,XP_014018970.1
OG0018114,XP_013983083.1
OG0018115,XP_013986660.1
OG0018116,NP_001134792.1
OG0018117,XP_013986589.1
OG0026049,XP_014032112.1
OG0026049,XP_014041213.1
OG0026049,XP_014042632.1
OG0026048,XP_014031906.1
OG0026048,XP_014032021.1
OG0026048,XP_014044484.1
OG0026043,XP_014019126.1
OG0026042,XP_014018871.1
OG0026042,XP_014037955.1
OG0026042,XP_014038187.1
OG0026041,XP_014018847.1
OG0026041,XP_014045798.1
OG0026041,XP_014045895.1
OG0026040,XP_014013041.1
OG0026040,XP_014039932.1
OG0026040,XP_014049921.1
OG0026047,XP_014028295.1
OG0026047,XP_014040690.1
OG0026047,XP_014050033.1
OG0026046,XP_014028214.1
OG0026045,XP_014025664.1
OG0026045,XP_014041190.1
OG0026045,XP_014042525.1
OG0026044,XP_014019183.1
OG0025538,0
OG0025539,0
OG0025532,XP_013984809.1
OG0025533,XP_014019440.1
OG0025530,0
OG0025531,0
OG0025536,0
OG0025537,XP_014013852.1
OG0025534,0
OG0025535,0
OG0010295,XP_013996767.1
OG0010295,XP_014066786.1
OG0005978,XP_014038188.1
OG0005979,XP_014004740.1
OG0005979,XP_014004741.1
OG0005979,XP_014006526.1
OG0005979,XP_014006527.1
OG0005979,XP_014006528.1
OG0007185,XP_014049457.1
OG0007185,XP_014058605.1
OG0007184,XP_014041827.1
OG0007184,XP_014044694.1
OG0007184,XP_014058686.1
OG0007183,NP_001134477.1
OG0007183,XP_013994188.1
OG0007182,XP_013981554.1
OG0007182,XP_013994184.1
OG0007181,XP_014047651.1
OG0007181,XP_014058700.1
OG0007180,XP_014039874.1
OG0007180,XP_014049463.1
OG0005970,XP_013997651.1
OG0005970,XP_013997652.1
OG0005970,XP_014032967.1
OG0005971,XP_014002860.1
OG0005971,XP_014042190.1
OG0005971,XP_014043879.1
OG0005972,XP_014011655.1
OG0005972,XP_014011658.1
OG0005972,XP_014011709.1
OG0005973,XP_013985442.1
OG0005973,XP_014043522.1
OG0005974,XP_014038544.1
OG0005974,XP_014039607.1
OG0005974,XP_014039741.1
OG0005975,XP_014042651.1
OG0005975,XP_014043016.1
OG0005976,XP_014009391.1
OG0005976,XP_014038645.1
OG0005976,XP_014041485.1
OG0005977,XP_014006553.1
OG0005977,XP_014008182.1
OG0005977,XP_014037793.1
OG0005977,XP_014041997.1
OG0019791,XP_014002805.1
OG0019790,NP_001133453.1
OG0019793,XP_014002848.1
OG0019792,XP_013989893.1
OG0019795,XP_013989798.1
OG0019794,XP_013989786.1
OG0019797,XP_014002949.1
OG0019796,XP_013989808.1
OG0019799,XP_013989749.1
OG0019798,XP_014003010.1
OG0021095,XP_014045652.1
OG0021094,XP_014045669.1
OG0021097,XP_014045616.1
OG0021096,XP_014045630.1
OG0021091,XP_014045705.1
OG0021090,XP_014045711.1
OG0021093,XP_014045672.1
OG0021092,XP_014045688.1
OG0021099,XP_014068020.1
OG0021098,XP_014045607.1
OG0016737,XP_013985193.1
OG0021329,XP_014036494.1
OG0021328,XP_013991482.1
OG0021323,XP_014036476.1
OG0021322,XP_014036474.1
OG0021321,XP_014055509.1
OG0021320,XP_014023317.1
OG0021327,XP_013991472.1
OG0021326,XP_014055360.1
OG0021325,XP_014036485.1
OG0021324,XP_014036478.1
OG0010402,XP_013985282.1
OG0010402,XP_014053861.1
OG0013173,XP_014015156.1
OG0006276,XP_014033486.1
OG0006276,XP_014043759.1
OG0006276,XP_014045016.1
OG0006276,XP_014045130.1
OG0006276,XP_014045212.1
OG0006276,XP_014050086.1
OG0006277,XP_014044272.1
OG0006277,XP_014065417.1
OG0006274,XP_014050469.1
OG0006274,XP_014064839.1
OG0006275,XP_014050458.1
OG0006275,XP_014064826.1
OG0006272,NP_001134789.1
OG0006272,XP_014064854.1
OG0006273,XP_014050443.1
OG0006273,XP_014050446.1
OG0006273,XP_014064840.1
OG0006270,XP_014064862.1
OG0006270,XP_014064918.1
OG0006271,XP_014050434.1
OG0006271,XP_014064863.1
OG0006278,XP_014044807.1
OG0006278,XP_014044856.1
OG0006278,XP_014050032.1
OG0006278,XP_014050034.1
OG0006279,XP_014008415.1
OG0006279,XP_014063242.1
OG0010400,XP_013992660.1
OG0010400,XP_014053098.1
OG0003983,XP_013984162.1
OG0003983,XP_013988610.1
OG0003982,XP_013984160.1
OG0003982,XP_013988564.1
OG0003981,XP_013984149.1
OG0003981,XP_013988476.1
OG0003980,XP_013984146.1
OG0003980,XP_013988375.1
OG0003987,XP_014047946.1
OG0003987,XP_014060022.1
OG0003986,XP_014047948.1
OG0003986,XP_014060021.1
OG0003985,XP_014047956.1
OG0003985,XP_014059999.1
OG0003984,XP_014047957.1
OG0003984,XP_014060011.1
OG0003989,NP_001133179.1
OG0003989,NP_001134467.1
OG0003988,NP_001130018.1
OG0003988,XP_013984167.1
OG0020058,XP_014028083.1
OG0020059,XP_014028084.1
OG0020052,XP_013998973.1
OG0020053,XP_014028184.1
OG0020050,XP_014017074.1
OG0020051,XP_014028172.1
OG0020056,XP_013998889.1
OG0020057,XP_014028110.1
OG0020054,XP_013998985.1
OG0020055,XP_013998996.1
OG0001729,XP_013986265.1
OG0001729,XP_014033285.1
OG0001728,XP_013981996.1
OG0001728,XP_014031036.1
OG0001721,XP_014010012.1
OG0001721,XP_014058611.1
OG0001720,XP_014054807.1
OG0001720,XP_014067448.1
OG0001723,XP_014009547.1
OG0001723,XP_014057435.1
OG0001722,XP_014053042.1
OG0001722,XP_014055116.1
OG0001722,XP_014067781.1
OG0001725,XP_013981793.1
OG0001725,XP_014030485.1
OG0001724,XP_014009409.1
OG0001724,XP_014054700.1
OG0001727,XP_013981997.1
OG0001727,XP_014031037.1
OG0001726,XP_013986103.1
OG0001726,XP_014036050.1
OG0001726,XP_014059085.1
OG0016000,XP_014051480.1
OG0016001,XP_014022441.1
OG0007600,XP_014033178.1
OG0007601,XP_013997017.1
OG0007601,XP_014032606.1
OG0007602,XP_013997039.1
OG0007602,XP_014032625.1
OG0007603,XP_014049134.1
OG0007604,XP_014054289.1
OG0007604,XP_014068579.1
OG0007605,NP_001232770.1
OG0007605,XP_014068554.1
OG0007606,XP_014054400.1
OG0007606,XP_014068365.1
OG0007607,NP_001134902.1
OG0007607,XP_014054394.1
OG0007608,XP_013997076.1
OG0007608,XP_014032651.1
OG0007609,XP_013997062.1
OG0007609,XP_014032657.1
OG0008537,XP_014035460.1
OG0008537,XP_014066175.1
OG0008536,XP_014035458.1
OG0008536,XP_014066189.1
OG0008535,XP_014035424.1
OG0008535,XP_014065978.1
OG0008534,XP_014035428.1
OG0008534,XP_014065964.1
OG0008533,NP_001135192.1
OG0008533,XP_014035417.1
OG0008532,XP_014035405.1
OG0008532,XP_014066096.1
OG0008531,XP_014035395.1
OG0008531,XP_014065895.1
OG0008530,XP_014035389.1
OG0008530,XP_014065844.1
OG0008539,XP_014012470.1
OG0008539,XP_014014503.1
OG0008538,XP_014035478.1
OG0008538,XP_014066284.1
OG0005116,XP_014018610.1
OG0005116,XP_014070145.1
OG0005117,XP_014018625.1
OG0005117,XP_014070154.1
OG0005114,XP_014018707.1
OG0005114,XP_014070441.1
OG0005115,XP_014018609.1
OG0005115,XP_014070144.1
OG0005112,XP_014018713.1
OG0005112,XP_014070437.1
OG0005113,XP_014018711.1
OG0005113,XP_014070439.1
OG0005110,XP_014018717.1
OG0005110,XP_014070429.1
OG0005111,NP_001167400.1
OG0005111,XP_014070433.1
OG0005118,XP_014018279.1
OG0005118,XP_014070163.1
OG0005119,XP_014018311.1
OG0005119,XP_014070199.1
OG0004649,XP_014010369.1
OG0004649,XP_014060846.1
OG0004648,NP_001135102.1
OG0004648,XP_014067654.1
OG0003619,XP_014016106.1
OG0003619,XP_014026939.1
OG0003619,XP_014027720.1
OG0003618,XP_014016527.1
OG0003618,XP_014026918.1
OG0003618,XP_014027703.1
OG0004641,XP_014010341.1
OG0004641,XP_014061003.1
OG0003612,XP_014016190.1
OG0003612,XP_014027654.1
OG0004643,XP_014010346.1
OG0004643,XP_014060984.1
OG0004642,NP_001167049.1
OG0004642,XP_014010344.1
OG0004645,NP_001133484.1
OG0004645,XP_014010361.1
OG0004644,XP_014010354.1
OG0004644,XP_014060905.1
OG0004647,XP_014055272.1
OG0004647,XP_014067651.1
OG0003614,XP_014016165.1
OG0003614,XP_014027682.1
OG0010367,XP_013989491.1
OG0010367,XP_014023699.1
OG0010366,NP_001139866.1
OG0010366,XP_014032268.1
OG0010365,XP_013983307.1
OG0010365,XP_014032208.1
OG0010364,XP_013989537.1
OG0010363,XP_014023662.1
OG0010362,XP_013987713.1
OG0010362,XP_014023628.1
OG0010361,XP_013987696.1
OG0010361,XP_014023596.1
OG0010360,XP_013987549.1
OG0010360,XP_014023424.1
OG0010369,XP_013998839.1
OG0010368,XP_014030350.1
OG0028328,XP_014038840.1
OG0028328,XP_014039617.1
OG0028329,XP_014038887.1
OG0028324,XP_014038791.1
OG0028324,XP_014041091.1
OG0028325,XP_014038793.1
OG0028325,XP_014043112.1
OG0028326,XP_014038804.1
OG0028326,XP_014044628.1
OG0028327,XP_014038808.1
OG0028327,XP_014042938.1
OG0028320,XP_014038625.1
OG0028321,XP_014038657.1
OG0028322,XP_014038754.1
OG0028323,XP_014038789.1
OG0028323,XP_014039161.1
OG0007943,XP_014019041.1
OG0007943,XP_014070874.1
OG0007942,XP_013982863.1
OG0007942,XP_013982964.1
OG0007941,NP_001167297.1
OG0007941,XP_013982791.1
OG0007941,XP_013982894.1
OG0007941,XP_014041077.1
OG0007940,XP_013982749.1
OG0007940,XP_014031638.1
OG0007947,XP_014018990.1
OG0007947,XP_014070814.1
OG0007946,XP_013982907.1
OG0007946,XP_013983047.1
OG0007946,XP_013983050.1
OG0007946,XP_013983054.1
OG0007946,XP_014002079.1
OG0007945,XP_014019027.1
OG0007945,XP_014070868.1
OG0007944,XP_014019054.1
OG0007944,XP_014070873.1
OG0024405,0
OG0024404,XP_014034135.1
OG0024407,0
OG0002568,XP_013990263.1
OG0002568,XP_014000899.1
OG0002569,XP_013990273.1
OG0002569,XP_014000714.1
OG0002562,XP_013990550.1
OG0002562,XP_014000970.1
OG0002563,XP_013990566.1
OG0002563,XP_014000947.1
OG0002560,XP_013990544.1
OG0002560,XP_014000975.1
OG0002561,XP_013990612.1
OG0002561,XP_014001059.1
OG0002566,XP_013990602.1
OG0002566,XP_014000917.1
OG0002567,XP_013990262.1
OG0002567,XP_014000907.1
OG0002564,XP_013990568.1
OG0002564,XP_014000942.1
OG0002565,XP_014000940.1
OG0011096,XP_014008482.1
OG0011097,XP_014008478.1
OG0011097,XP_014063182.1
OG0011094,XP_014008512.1
OG0011094,XP_014063320.1
OG0011095,XP_014050808.1
OG0012219,XP_014040401.1
OG0012219,XP_014041897.1
OG0012219,XP_014049862.1
OG0012218,XP_014049864.1
OG0011090,XP_014030176.1
OG0011090,XP_014038215.1
OG0011091,XP_014030187.1
OG0011091,XP_014038117.1
OG0011091,XP_014042101.1
OG0012215,XP_014047842.1
OG0012214,XP_014000817.1
OG0012214,XP_014000971.1
OG0012217,XP_014039224.1
OG0012217,XP_014049880.1
OG0012216,NP_001167401.1
OG0012216,XP_014049879.1
OG0012211,NP_001140018.1
OG0012210,XP_013999028.1
OG0011098,XP_014065276.1
OG0012212,XP_013999084.1
OG0011548,XP_014035569.1
OG0011548,XP_014070071.1
OG0011549,XP_014010645.1
OG0011544,XP_014035694.1
OG0011544,XP_014068944.1
OG0011545,XP_014055348.1
OG0011546,XP_014040566.1
OG0011547,XP_013985989.1
OG0011547,XP_014037346.1
OG0011540,XP_014010729.1
OG0011541,XP_014037655.1
OG0011541,XP_014072095.1
OG0011542,XP_014053804.1
OG0011543,XP_014010950.1
OG0011543,XP_014039341.1
OG0014684,XP_014030156.1
OG0014685,XP_014021190.1
OG0014686,XP_014030163.1
OG0014687,XP_013979307.1
OG0014680,XP_013979537.1
OG0014681,XP_013979293.1
OG0014682,XP_013979300.1
OG0014683,XP_014051064.1
OG0014688,XP_013979382.1
OG0014689,XP_013979311.1
OG0009619,XP_013986293.1
OG0009619,XP_014031151.1
OG0009618,XP_013986399.1
OG0009618,XP_014030223.1
OG0009615,NP_001134147.1
OG0009615,XP_013986437.1
OG0009614,XP_013986462.1
OG0009614,XP_014029532.1
OG0009617,XP_013986435.1
OG0009617,XP_014029860.1
OG0009616,XP_013986430.1
OG0009616,XP_014029817.1
OG0009616,XP_014043153.1
OG0009611,XP_014033537.1
OG0009610,XP_013986256.1
OG0009610,XP_014033550.1
OG0009613,XP_014029480.1
OG0009613,XP_014033468.1
OG0009612,XP_014029461.1
OG0009612,XP_014033511.1
OG0025746,XP_013986029.1
OG0025746,XP_014041109.1
OG0016019,XP_013988481.1
OG0016018,XP_013988485.1
OG0016017,XP_014022358.1
OG0016016,NP_001134355.1
OG0016015,NP_001133792.1
OG0016014,XP_014022388.1
OG0016013,XP_013988449.1
OG0016012,XP_013988535.1
OG0016011,XP_013988392.1
OG0016010,XP_013988445.1
OG0026209,0
OG0026208,0
OG0026205,0
OG0026204,XP_014042294.1
OG0026207,0
OG0026206,0
OG0026201,XP_014039857.1
OG0026200,0
OG0026203,0
OG0026202,0
OG0022188,XP_014071516.1
OG0022189,XP_014071517.1
OG0022182,XP_014071655.1
OG0022183,XP_014072368.1
OG0022180,XP_014071827.1
OG0022181,XP_014071759.1
OG0022186,XP_014071568.1
OG0022187,XP_014071539.1
OG0022184,XP_014071608.1
OG0022185,XP_014071606.1
OG0017658,XP_014068288.1
OG0017659,XP_014068286.1
OG0017656,XP_014033065.1
OG0017657,XP_014033070.1
OG0017654,XP_014068319.1
OG0017655,NP_001139978.1
OG0017652,XP_014068343.1
OG0017653,XP_014068341.1
OG0017650,XP_014068334.1
OG0017651,NP_001134974.1
OG0023581,XP_014057995.1
OG0023580,XP_014008989.1
OG0023580,XP_014063965.1
OG0023583,0
OG0023582,NP_001134794.1
OG0023585,0
OG0023584,XP_013990111.1
OG0023587,0
OG0023586,0
OG0023589,XP_014002347.1
OG0023588,0
OG0022230,XP_014056192.1
OG0022231,XP_013982387.1
OG0022231,XP_014031137.1
OG0022232,XP_014031258.1
OG0022233,XP_014015530.1
OG0022234,XP_014015996.1
OG0022235,XP_014016000.1
OG0022236,XP_014016025.1
OG0022237,XP_014016526.1
OG0022238,XP_014016082.1
OG0022239,XP_014016136.1
OG0014301,XP_013981555.1
OG0014301,XP_013981564.1
OG0014300,XP_013981581.1
OG0019551,XP_013981439.1
OG0019550,XP_013981440.1
OG0019557,XP_014003815.1
OG0019556,NP_001139886.1
OG0019555,NP_001124328.1
OG0014306,XP_013981519.1
OG0014306,XP_014039395.1
OG0014309,XP_014003699.1
OG0014308,XP_014025754.1
OG0019559,0
OG0019558,XP_014003778.1
OG0024175,XP_013985930.1
OG0024175,XP_014037078.1
OG0024174,XP_014034021.1
OG0024174,XP_014044278.1
OG0024174,XP_014044320.1
OG0024177,XP_014044923.1
OG0024177,XP_014044941.1
OG0024177,XP_014064237.1
OG0024177,XP_014064238.1
OG0001999,NP_001265977.1
OG0001999,XP_014056668.1
OG0024171,XP_014038305.1
OG0024171,XP_014039582.1
OG0024171,XP_014042814.1
OG0024170,XP_014021105.1
OG0024170,XP_014043588.1
OG0024170,XP_014043663.1
OG0024170,XP_014043761.1
OG0024173,XP_014006543.1
OG0024172,0
OG0024179,XP_014040061.1
OG0024179,XP_014042114.1
OG0024179,XP_014042839.1
OG0024178,XP_014032221.1
OG0024178,XP_014038946.1
OG0024178,XP_014042468.1
OG0021529,XP_014032933.1
OG0021528,XP_013990271.1
OG0021525,XP_014009466.1
OG0021524,XP_014009543.1
OG0021527,XP_013990260.1
OG0021526,XP_013990418.1
OG0021521,XP_014009576.1
OG0021520,XP_014032591.1
OG0021523,XP_014009556.1
OG0021522,XP_014009570.1
OG0001993,NP_001167074.1
OG0001993,XP_014018676.1
OG0025297,0
OG0025296,0
OG0025295,0
OG0025294,0
OG0028626,0
OG0025293,XP_013986015.1
OG0001995,XP_014018797.1
OG0001995,XP_014056382.1
OG0025292,XP_014038724.1
OG0025292,XP_014043197.1
OG0025291,XP_014020510.1
OG0025290,XP_014020466.1
OG0025290,XP_014020546.1
OG0020750,XP_014006856.1
OG0020698,XP_014005057.1
OG0020699,XP_014005049.1
OG0020694,XP_014005237.1
OG0020695,XP_014004868.1
OG0020696,NP_001133731.1
OG0020697,XP_014005080.1
OG0020690,XP_014038024.1
OG0020691,NP_001140124.1
OG0020692,XP_014005332.1
OG0020693,XP_014005315.1
OG0028410,XP_014042520.1
OG0000530,XP_014006548.1
OG0000530,XP_014007628.1
OG0000530,XP_014020120.1
OG0000530,XP_014029765.1
OG0028500,XP_014056681.1
OG0028500,XP_014057461.1
OG0005758,XP_013999688.1
OG0005758,XP_014060517.1
OG0005759,XP_013999760.1
OG0005759,XP_014060519.1
OG0005750,XP_013999714.1
OG0005750,XP_014060494.1
OG0005751,XP_013999712.1
OG0005751,XP_014060497.1
OG0005752,NP_001158816.1
OG0005752,XP_013999710.1
OG0005753,XP_013999699.1
OG0005753,XP_014060499.1
OG0005754,XP_013999695.1
OG0005754,XP_014060509.1
OG0005755,NP_001133160.1
OG0005755,XP_013999697.1
OG0005756,XP_013999690.1
OG0005756,XP_014060512.1
OG0005757,XP_013999687.1
OG0005757,XP_014060516.1
OG0001448,XP_013990764.1
OG0001448,XP_014001240.1
OG0013652,XP_013997496.1
OG0028501,XP_014057208.1
OG0028501,XP_014057248.1
OG0014605,XP_013980028.1
OG0001440,NP_001135158.1
OG0001440,XP_013990647.1
OG0001440,XP_014009184.1
OG0001441,XP_013990420.1
OG0001441,XP_014001087.1
