Salar,Ohno_annot_binary
XP_014040398.1,0
XP_014040401.1,0
XP_014040404.1,0
XP_014040405.1,0
XP_014040406.1,0
XP_014040407.1,0
XP_014040408.1,0
XP_014040409.1,0
XP_014040410.1,0
XP_014040412.1,0
XP_014040413.1,0
XP_014040417.1,0
XP_014040418.1,0
XP_014040419.1,0
XP_014040421.1,0
XP_014040425.1,0
XP_014040427.1,0
XP_014040431.1,0
XP_014040432.1,0
XP_014040433.1,0
XP_014040436.1,0
XP_014040437.1,0
XP_014040438.1,0
XP_014040439.1,0
XP_014040440.1,0
XP_014040441.1,0
XP_014040442.1,0
XP_014040443.1,0
XP_014040447.1,0
XP_014040450.1,0
XP_014040456.1,0
XP_014040458.1,0
XP_014040462.1,0
XP_014040464.1,0
XP_014040465.1,0
XP_014040466.1,0
XP_014040467.1,0
XP_014040468.1,0
XP_014040469.1,0
XP_014040470.1,0
XP_014040471.1,0
XP_014040472.1,0
XP_014040473.1,0
XP_014040474.1,0
XP_014040476.1,0
XP_014040477.1,0
XP_014040480.1,0
XP_014040481.1,0
XP_014040482.1,0
XP_014040484.1,0
XP_014040489.1,0
XP_014040492.1,0
XP_014040496.1,0
XP_014040497.1,0
XP_014040501.1,0
XP_014040502.1,0
XP_014040505.1,0
XP_014040508.1,0
XP_014040509.1,0
XP_014040510.1,0
XP_014040511.1,0
XP_014040512.1,0
XP_014040513.1,0
XP_014040517.1,0
XP_014040518.1,0
XP_014040519.1,0
XP_014040520.1,0
XP_014040521.1,0
XP_014040522.1,0
XP_014040523.1,0
XP_014040524.1,0
XP_014040525.1,0
XP_014040526.1,0
XP_014040529.1,0
XP_014040532.1,0
XP_014040533.1,0
XP_014040534.1,0
XP_014040537.1,0
XP_014040538.1,0
XP_014040539.1,0
XP_014040540.1,0
XP_014040541.1,0
XP_014040542.1,0
XP_014040544.1,0
XP_014040545.1,0
XP_014040547.1,0
XP_014040548.1,0
XP_014040550.1,0
XP_014040551.1,0
XP_014040552.1,0
XP_014040553.1,0
XP_014040554.1,0
XP_014040556.1,0
XP_014040557.1,0
XP_014040558.1,0
XP_014040559.1,0
XP_014040560.1,0
XP_014040562.1,0
XP_014040565.1,0
XP_014040566.1,0
XP_014040576.1,0
XP_014040578.1,0
XP_014040580.1,0
XP_014040581.1,0
XP_014040582.1,0
XP_014040583.1,0
XP_014040586.1,0
XP_014040589.1,0
XP_014040590.1,0
XP_014040591.1,0
XP_014040592.1,0
XP_014040593.1,0
XP_014040595.1,0
XP_014040597.1,0
XP_014040598.1,0
XP_014040599.1,0
XP_014040600.1,0
XP_014040602.1,0
XP_014040604.1,0
XP_014040608.1,0
XP_014040609.1,0
XP_014040610.1,0
XP_014040611.1,0
XP_014040612.1,0
XP_014040620.1,0
XP_014040622.1,0
XP_014040623.1,0
XP_014040624.1,0
XP_014040625.1,0
XP_014040629.1,0
XP_014040630.1,0
XP_014040631.1,0
XP_014040632.1,0
XP_014040633.1,0
XP_014040634.1,0
XP_014040635.1,0
XP_014040636.1,0
XP_014040637.1,0
XP_014040649.1,0
XP_014040659.1,1
XP_014040660.1,0
XP_014040661.1,0
XP_014040662.1,0
XP_014040663.1,0
XP_014040664.1,0
XP_014040666.1,0
XP_014040667.1,0
XP_014040668.1,0
XP_014040671.1,0
XP_014040672.1,0
XP_014040673.1,0
XP_014040676.1,0
XP_014040677.1,0
XP_014040678.1,0
XP_014040683.1,0
XP_014040684.1,0
XP_014040685.1,0
XP_014040688.1,0
XP_014040689.1,0
XP_014040690.1,0
XP_014040691.1,0
XP_014040692.1,0
XP_014040695.1,0
XP_014040697.1,0
XP_014040700.1,0
XP_014040702.1,0
XP_014040705.1,0
XP_014040706.1,0
XP_014040707.1,1
XP_014040708.1,0
XP_014040709.1,0
XP_014040710.1,0
XP_014040711.1,0
XP_014040712.1,0
XP_014040713.1,0
XP_014040715.1,0
XP_014040716.1,0
XP_014040717.1,0
XP_014040718.1,0
XP_014040720.1,0
XP_014040721.1,0
XP_014040722.1,0
XP_014040723.1,0
XP_014040724.1,0
XP_014040725.1,0
XP_014040726.1,0
XP_014040727.1,0
XP_014040729.1,0
XP_014040730.1,0
XP_014040731.1,0
XP_014040732.1,1
XP_014040733.1,0
XP_014040734.1,0
XP_014040735.1,0
XP_014040737.1,0
XP_014040738.1,0
XP_014040740.1,0
XP_014040741.1,0
XP_014040742.1,0
XP_014040743.1,0
XP_014040745.1,0
XP_014040746.1,0
XP_014040747.1,0
XP_014040748.1,0
XP_014040750.1,0
XP_014040753.1,0
XP_014040754.1,0
XP_014040758.1,0
XP_014040760.1,1
XP_014040761.1,0
XP_014040763.1,0
XP_014040764.1,0
XP_014040766.1,0
XP_014040767.1,0
XP_014040768.1,0
XP_014040773.1,0
XP_014040774.1,0
XP_014040776.1,0
XP_014040777.1,0
XP_014040778.1,0
XP_014040779.1,0
XP_014040780.1,0
XP_014040781.1,0
XP_014040782.1,0
XP_014040783.1,0
XP_014040785.1,0
XP_014040788.1,0
XP_014040789.1,0
XP_014040791.1,0
XP_014040792.1,0
XP_014040793.1,0
XP_014040794.1,0
XP_014040795.1,0
XP_014040796.1,0
XP_014040798.1,0
XP_014040803.1,0
XP_014040805.1,0
XP_014040806.1,0
XP_014040808.1,0
XP_014040810.1,0
XP_014040811.1,0
XP_014040812.1,0
XP_014040813.1,0
XP_014040815.1,0
XP_014040816.1,0
XP_014040817.1,0
XP_014040818.1,0
XP_014040819.1,0
XP_014040820.1,0
XP_014040822.1,0
XP_014040823.1,0
XP_014040824.1,0
XP_014040827.1,0
XP_014040830.1,0
XP_014040833.1,0
XP_014040834.1,0
XP_014040835.1,0
XP_014040836.1,0
XP_014040837.1,0
XP_014040838.1,0
XP_014040839.1,0
XP_014040840.1,0
XP_014040841.1,0
XP_014040842.1,0
XP_014040843.1,0
XP_014040845.1,0
XP_014040846.1,0
XP_014040847.1,0
XP_014040848.1,0
XP_014040849.1,0
XP_014040850.1,0
XP_014040851.1,0
XP_014040852.1,0
XP_014040855.1,1
XP_014040857.1,0
XP_014040858.1,0
XP_014040859.1,0
XP_014040861.1,0
XP_014040862.1,0
XP_014040863.1,0
XP_014040864.1,0
XP_014040865.1,0
XP_014040866.1,0
XP_014040867.1,0
XP_014040868.1,0
XP_014040869.1,0
XP_014040870.1,0
XP_014040871.1,0
XP_014040872.1,0
XP_014040874.1,0
XP_014040876.1,0
XP_014040877.1,0
XP_014040878.1,0
XP_014040880.1,0
XP_014040881.1,0
XP_014040885.1,0
XP_014040886.1,0
XP_014040887.1,0
XP_014040888.1,0
XP_014040889.1,0
XP_014040890.1,0
XP_014040893.1,0
XP_014040894.1,0
XP_014040895.1,0
XP_014040896.1,0
XP_014040897.1,0
XP_014040898.1,0
XP_014040901.1,0
XP_014040902.1,0
XP_014040905.1,0
XP_014040906.1,0
XP_014040907.1,0
XP_014040908.1,0
XP_014040911.1,0
XP_014040912.1,0
XP_014040913.1,0
XP_014040914.1,0
XP_014040916.1,0
XP_014040918.1,0
XP_014040919.1,0
XP_014040920.1,0
XP_014040923.1,0
XP_014040925.1,0
XP_014040926.1,0
XP_014040927.1,0
XP_014040931.1,0
XP_014040933.1,0
XP_014040934.1,0
XP_014040935.1,0
XP_014040938.1,0
XP_014040939.1,0
XP_014040940.1,0
XP_014040941.1,0
XP_014040944.1,0
XP_014040945.1,0
XP_014040947.1,0
XP_014040948.1,0
XP_014040949.1,0
XP_014040950.1,0
XP_014040951.1,0
XP_014040953.1,0
XP_014040954.1,0
XP_014040955.1,0
XP_014040956.1,0
XP_014040958.1,0
XP_014040959.1,0
XP_014040960.1,0
XP_014040961.1,0
XP_014040962.1,0
XP_014040963.1,0
XP_014040965.1,0
XP_014040967.1,0
XP_014040968.1,0
XP_014040969.1,0
XP_014040971.1,0
XP_014040972.1,0
XP_014040973.1,0
XP_014040974.1,0
XP_014040975.1,0
XP_014040976.1,0
XP_014040978.1,0
XP_014040979.1,0
XP_014040980.1,0
XP_014040985.1,0
XP_014040986.1,0
XP_014040987.1,0
XP_014040988.1,0
XP_014040989.1,0
XP_014040995.1,0
XP_014040996.1,0
XP_014041001.1,0
XP_014041002.1,0
XP_014041004.1,0
XP_014041006.1,0
XP_014041008.1,0
XP_014041009.1,0
XP_014041010.1,0
XP_014041011.1,0
XP_014041012.1,0
XP_014041013.1,0
XP_014041016.1,0
XP_014041017.1,0
XP_014041018.1,0
XP_014041019.1,0
XP_014041020.1,0
XP_014041021.1,0
XP_014041023.1,0
XP_014041024.1,0
XP_014041025.1,0
XP_014041026.1,0
XP_014041027.1,0
XP_014041028.1,0
XP_014041029.1,0
XP_014041030.1,0
XP_014041032.1,0
XP_014041035.1,1
XP_014041044.1,0
XP_014041047.1,0
XP_014041048.1,0
XP_014041050.1,0
XP_014041051.1,0
XP_014041053.1,0
XP_014041054.1,0
XP_014041055.1,0
XP_014041056.1,0
XP_014041058.1,0
XP_014041059.1,0
XP_014041061.1,0
XP_014041065.1,0
XP_014041066.1,0
XP_014041067.1,0
XP_014041068.1,0
XP_014041069.1,0
XP_014041071.1,0
XP_014041073.1,0
XP_014041074.1,0
XP_014041075.1,0
XP_014041077.1,0
XP_014041078.1,0
XP_014041080.1,0
XP_014041081.1,0
XP_014041082.1,0
XP_014041084.1,0
XP_014041085.1,0
XP_014041087.1,0
XP_014041088.1,0
XP_014041089.1,0
XP_014041091.1,0
XP_014041092.1,0
XP_014041094.1,0
XP_014041096.1,0
XP_014041097.1,0
XP_014041098.1,0
XP_014041102.1,0
XP_014041103.1,0
XP_014041104.1,0
XP_014041106.1,0
XP_014041107.1,0
XP_014041108.1,0
XP_014041109.1,0
XP_014041110.1,0
XP_014041111.1,0
XP_014041113.1,0
XP_014041114.1,0
XP_014041116.1,0
XP_014041117.1,0
XP_014041118.1,0
XP_014041119.1,0
XP_014041120.1,0
XP_014041121.1,0
XP_014041122.1,0
XP_014041124.1,0
XP_014041125.1,0
XP_014041127.1,0
XP_014041128.1,0
XP_014041129.1,0
XP_014041130.1,0
XP_014041131.1,0
XP_014041132.1,0
XP_014041133.1,0
XP_014041134.1,0
XP_014041136.1,0
XP_014041139.1,0
XP_014041143.1,0
XP_014041144.1,0
XP_014041145.1,0
XP_014041146.1,0
XP_014041147.1,0
XP_014041150.1,0
XP_014041154.1,0
XP_014041155.1,0
XP_014041156.1,0
XP_014041158.1,0
XP_014041159.1,0
XP_014041161.1,0
XP_014041162.1,0
XP_014041163.1,0
XP_014041164.1,0
XP_014041165.1,0
XP_014041166.1,0
XP_014041167.1,0
XP_014041168.1,0
XP_014041170.1,0
XP_014041171.1,0
XP_014041174.1,0
XP_014041175.1,0
XP_014041176.1,0
XP_014041177.1,0
XP_014041179.1,0
XP_014041180.1,0
XP_014041181.1,0
XP_014041184.1,0
XP_014041186.1,0
XP_014041187.1,0
XP_014041189.1,0
XP_014041190.1,0
XP_014041192.1,0
XP_014041193.1,0
XP_014041194.1,0
XP_014041197.1,0
XP_014041198.1,0
XP_014041199.1,0
XP_014041201.1,0
XP_014041202.1,0
XP_014041205.1,0
XP_014041208.1,0
XP_014041209.1,0
XP_014041210.1,0
XP_014041211.1,0
XP_014041212.1,0
XP_014041213.1,0
XP_014041214.1,0
XP_014041217.1,0
XP_014041218.1,0
XP_014041219.1,0
XP_014041220.1,0
XP_014041221.1,0
XP_014041222.1,0
XP_014041223.1,0
XP_014041225.1,0
XP_014041227.1,0
XP_014041228.1,0
XP_014041230.1,0
XP_014041231.1,0
XP_014041232.1,0
XP_014041233.1,0
XP_014041234.1,0
XP_014041237.1,0
XP_014041238.1,0
XP_014041239.1,0
XP_014041240.1,0
XP_014041241.1,0
XP_014041242.1,0
XP_014041243.1,0
XP_014041244.1,0
XP_014041245.1,0
XP_014041246.1,0
XP_014041247.1,0
XP_014041248.1,0
XP_014041249.1,0
XP_014041250.1,0
XP_014041252.1,0
XP_014041254.1,0
XP_014041255.1,0
XP_014041256.1,0
XP_014041257.1,0
XP_014041259.1,0
XP_014041261.1,0
XP_014041264.1,0
XP_014041265.1,0
XP_014041273.1,0
XP_014041274.1,0
XP_014041276.1,0
XP_014041278.1,0
XP_014041280.1,0
XP_014041283.1,0
XP_014041284.1,0
XP_014041285.1,0
XP_014041286.1,0
XP_014041287.1,0
XP_014041288.1,0
XP_014041290.1,0
XP_014041291.1,0
XP_014041292.1,0
XP_014041293.1,0
XP_014041294.1,0
XP_014041295.1,0
XP_014041296.1,0
XP_014041297.1,0
XP_014041298.1,0
XP_014041299.1,0
XP_014041301.1,0
XP_014041302.1,0
XP_014041303.1,0
XP_014041304.1,0
XP_014041305.1,0
XP_014041306.1,0
XP_014041307.1,0
XP_014041308.1,0
XP_014041309.1,0
XP_014041310.1,0
XP_014041311.1,0
XP_014041312.1,0
XP_014041313.1,0
XP_014041315.1,0
XP_014041317.1,0
XP_014041319.1,0
XP_014041323.1,0
XP_014041327.1,0
XP_014041328.1,0
XP_014041330.1,0
XP_014041332.1,0
XP_014041333.1,0
XP_014041336.1,0
XP_014041337.1,0
XP_014041338.1,0
XP_014041341.1,0
XP_014041343.1,0
XP_014041344.1,0
XP_014041346.1,0
XP_014041347.1,0
XP_014041348.1,0
XP_014041349.1,0
XP_014041350.1,0
XP_014041352.1,0
XP_014041353.1,0
XP_014041356.1,0
XP_014041358.1,0
XP_014041359.1,0
XP_014041360.1,0
XP_014041361.1,0
XP_014041362.1,0
XP_014041363.1,0
XP_014041364.1,0
XP_014041365.1,0
XP_014041368.1,0
XP_014041369.1,0
XP_014041370.1,0
XP_014041372.1,0
XP_014041373.1,0
XP_014041375.1,0
XP_014041376.1,0
XP_014041378.1,0
XP_014041379.1,0
XP_014041381.1,0
XP_014041384.1,0
XP_014041385.1,0
XP_014041390.1,0
XP_014041391.1,0
XP_014041393.1,0
XP_014041394.1,0
XP_014041395.1,0
XP_014041396.1,0
XP_014041397.1,0
XP_014041400.1,0
XP_014041401.1,0
XP_014041403.1,0
XP_014041404.1,0
XP_014041406.1,0
XP_014041408.1,0
XP_014041409.1,0
XP_014041410.1,0
XP_014041412.1,0
XP_014041413.1,0
XP_014041414.1,0
XP_014041415.1,0
XP_014041424.1,0
XP_014041440.1,0
XP_014041471.1,0
XP_014041472.1,0
XP_014041473.1,0
XP_014041474.1,0
XP_014041475.1,0
XP_014041476.1,0
XP_014041477.1,0
XP_014041478.1,0
XP_014041479.1,0
XP_014041481.1,0
XP_014041483.1,0
XP_014041484.1,0
XP_014041485.1,0
XP_014041488.1,0
XP_014041489.1,0
XP_014041492.1,1
XP_014041493.1,0
XP_014041494.1,0
XP_014041496.1,0
XP_014041497.1,0
XP_014041498.1,0
XP_014041499.1,0
XP_014041501.1,0
XP_014041502.1,0
XP_014041503.1,0
XP_014041504.1,0
XP_014041505.1,0
XP_014041507.1,0
XP_014041508.1,0
XP_014041509.1,0
XP_014041510.1,0
XP_014041512.1,0
XP_014041513.1,0
XP_014041514.1,0
XP_014041515.1,0
XP_014041516.1,0
XP_014041518.1,0
XP_014041519.1,0
XP_014041520.1,0
XP_014041521.1,0
XP_014041522.1,0
XP_014041523.1,0
XP_014041525.1,0
XP_014041527.1,0
XP_014041528.1,0
XP_014041529.1,0
XP_014041530.1,0
XP_014041532.1,0
XP_014041533.1,0
XP_014041534.1,0
XP_014041536.1,0
XP_014041537.1,0
XP_014041538.1,0
XP_014041539.1,0
XP_014041542.1,0
XP_014041543.1,0
XP_014041544.1,0
XP_014041545.1,0
XP_014041546.1,0
XP_014041547.1,0
XP_014041549.1,0
XP_014041550.1,0
XP_014041551.1,0
XP_014041552.1,0
XP_014041553.1,0
XP_014041555.1,0
XP_014041556.1,0
XP_014041557.1,0
XP_014041558.1,0
XP_014041559.1,0
XP_014041563.1,0
XP_014041565.1,0
XP_014041566.1,0
XP_014041568.1,0
XP_014041569.1,0
XP_014041570.1,0
XP_014041573.1,0
XP_014041575.1,0
XP_014041576.1,0
XP_014041578.1,0
XP_014041580.1,0
XP_014041581.1,0
XP_014041583.1,0
XP_014041584.1,0
XP_014041586.1,0
XP_014041587.1,0
XP_014041588.1,0
XP_014041593.1,0
XP_014041596.1,0
XP_014041597.1,0
XP_014041598.1,0
XP_014041599.1,0
XP_014041600.1,0
XP_014041601.1,0
XP_014041602.1,0
XP_014041603.1,0
XP_014041604.1,0
XP_014041606.1,0
XP_014041607.1,0
XP_014041608.1,0
XP_014041609.1,0
XP_014041610.1,0
XP_014041611.1,0
XP_014041612.1,0
XP_014041613.1,0
XP_014041614.1,0
XP_014041615.1,0
XP_014041616.1,0
XP_014041617.1,0
XP_014041618.1,0
XP_014041620.1,0
XP_014041622.1,0
XP_014041625.1,0
XP_014041627.1,0
XP_014041628.1,0
XP_014041629.1,0
XP_014041630.1,0
XP_014041632.1,0
XP_014041636.1,0
XP_014041637.1,0
XP_014041638.1,0
XP_014041640.1,0
XP_014041643.1,0
XP_014041646.1,0
XP_014041647.1,0
XP_014041648.1,0
XP_014041649.1,0
XP_014041651.1,0
XP_014041653.1,0
XP_014041655.1,0
XP_014041656.1,0
XP_014041657.1,0
XP_014041658.1,0
XP_014041660.1,0
XP_014041664.1,0
XP_014041666.1,0
XP_014041668.1,0
XP_014041669.1,0
XP_014041670.1,0
XP_014041671.1,0
XP_014041672.1,0
XP_014041674.1,0
XP_014041676.1,0
XP_014041677.1,0
XP_014041678.1,0
XP_014041679.1,0
XP_014041682.1,0
XP_014041683.1,0
XP_014041684.1,0
XP_014041685.1,0
XP_014041686.1,0
XP_014041688.1,0
XP_014041689.1,0
XP_014041690.1,0
XP_014041692.1,0
XP_014041693.1,0
XP_014041694.1,0
XP_014041698.1,0
XP_014041699.1,0
XP_014041700.1,0
XP_014041704.1,0
XP_014041705.1,0
XP_014041707.1,0
XP_014041708.1,0
XP_014041710.1,0
XP_014041711.1,0
XP_014041712.1,0
XP_014041715.1,0
XP_014041716.1,0
XP_014041718.1,0
XP_014041720.1,0
XP_014041722.1,0
XP_014041723.1,0
XP_014041725.1,0
XP_014041726.1,0
XP_014041728.1,0
XP_014041731.1,0
XP_014041732.1,0
XP_014041734.1,0
XP_014041735.1,0
XP_014041737.1,0
XP_014041738.1,0
XP_014041739.1,0
XP_014041741.1,0
XP_014041743.1,0
XP_014041744.1,0
XP_014041745.1,0
XP_014041746.1,0
XP_014041748.1,0
XP_014041749.1,0
XP_014041751.1,0
XP_014041752.1,0
XP_014041753.1,0
XP_014041754.1,0
XP_014041755.1,0
XP_014041756.1,0
XP_014041757.1,0
XP_014041760.1,0
XP_014041761.1,0
XP_014041763.1,0
XP_014041765.1,0
XP_014041766.1,0
XP_014041768.1,0
XP_014041770.1,0
XP_014041771.1,0
XP_014041772.1,0
XP_014041775.1,0
XP_014041778.1,0
XP_014041779.1,0
XP_014041780.1,0
XP_014041781.1,0
XP_014041784.1,0
XP_014041785.1,0
XP_014041786.1,0
XP_014041789.1,0
XP_014041796.1,0
XP_014041798.1,1
XP_014041799.1,0
XP_014041800.1,0
XP_014041801.1,0
XP_014041802.1,0
XP_014041803.1,0
XP_014041805.1,0
XP_014041807.1,0
XP_014041808.1,0
XP_014041809.1,0
XP_014041813.1,0
XP_014041815.1,0
XP_014041818.1,0
XP_014041819.1,0
XP_014041820.1,1
XP_014041821.1,0
XP_014041822.1,0
XP_014041823.1,0
XP_014041825.1,0
XP_014041826.1,0
XP_014041827.1,0
XP_014041828.1,0
XP_014041830.1,0
XP_014041831.1,0
XP_014041832.1,0
XP_014041833.1,0
XP_014041834.1,0
XP_014041835.1,0
XP_014041837.1,0
XP_014041838.1,0
XP_014041840.1,0
XP_014041841.1,0
XP_014041842.1,0
XP_014041844.1,0
XP_014041845.1,0
XP_014041846.1,0
XP_014041849.1,0
XP_014041850.1,0
XP_014041851.1,0
XP_014041852.1,0
XP_014041853.1,0
XP_014041854.1,0
XP_014041855.1,0
XP_014041857.1,0
XP_014041859.1,0
XP_014041860.1,0
XP_014041864.1,0
XP_014041865.1,0
XP_014041866.1,0
XP_014041867.1,0
XP_014041870.1,0
XP_014041872.1,0
XP_014041873.1,0
XP_014041875.1,0
XP_014041878.1,0
XP_014041882.1,0
XP_014041883.1,0
XP_014041884.1,0
XP_014041885.1,0
XP_014041888.1,0
XP_014041892.1,0
XP_014041893.1,0
XP_014041894.1,0
XP_014041895.1,0
XP_014041897.1,0
XP_014041899.1,0
XP_014041900.1,0
XP_014041901.1,0
XP_014041904.1,0
XP_014041910.1,0
XP_014041911.1,0
XP_014041912.1,0
XP_014041914.1,0
XP_014041915.1,0
XP_014041916.1,0
XP_014041917.1,0
XP_014041920.1,0
XP_014041928.1,0
XP_014041929.1,0
XP_014041930.1,0
XP_014041932.1,0
XP_014041933.1,0
XP_014041935.1,0
XP_014041937.1,0
XP_014041942.1,0
XP_014041943.1,0
XP_014041944.1,0
XP_014041946.1,0
XP_014041950.1,0
XP_014041951.1,0
XP_014041952.1,0
XP_014041954.1,0
XP_014041955.1,0
XP_014041956.1,0
XP_014041957.1,0
XP_014041958.1,0
XP_014041959.1,0
XP_014041961.1,0
XP_014041963.1,0
XP_014041965.1,0
XP_014041972.1,0
XP_014041974.1,0
XP_014041975.1,0
XP_014041976.1,0
XP_014041979.1,0
XP_014041981.1,0
XP_014041982.1,0
XP_014041983.1,0
XP_014041986.1,0
XP_014041987.1,0
XP_014041990.1,0
XP_014041991.1,0
XP_014041992.1,0
XP_014041993.1,0
XP_014041994.1,0
XP_014041995.1,0
XP_014041997.1,0
XP_014041999.1,0
XP_014042004.1,0
XP_014042006.1,0
XP_014042008.1,0
XP_014042009.1,0
XP_014042010.1,0
XP_014042011.1,0
XP_014042012.1,0
XP_014042013.1,0
XP_014042014.1,0
XP_014042015.1,0
XP_014042016.1,0
XP_014042017.1,0
XP_014042018.1,0
XP_014042019.1,0
XP_014042020.1,0
XP_014042023.1,0
XP_014042025.1,0
XP_014042027.1,1
XP_014042030.1,0
XP_014042036.1,0
XP_014042039.1,0
XP_014042042.1,0
XP_014042044.1,0
XP_014042045.1,0
XP_014042046.1,0
XP_014042047.1,0
XP_014042050.1,0
XP_014042051.1,0
XP_014042052.1,0
XP_014042054.1,0
XP_014042060.1,0
XP_014042062.1,0
XP_014042064.1,0
XP_014042065.1,0
XP_014042066.1,0
XP_014042067.1,0
XP_014042068.1,0
XP_014042071.1,0
XP_014042074.1,0
XP_014042075.1,0
XP_014042077.1,0
XP_014042078.1,0
XP_014042079.1,0
XP_014042084.1,0
XP_014042085.1,0
XP_014042086.1,0
XP_014042087.1,0
XP_014042088.1,0
XP_014042089.1,0
XP_014042093.1,0
XP_014042095.1,0
XP_014042096.1,0
XP_014042097.1,0
XP_014042098.1,0
XP_014042101.1,0
XP_014042102.1,0
XP_014042103.1,0
XP_014042104.1,0
XP_014042105.1,0
XP_014042106.1,0
XP_014042107.1,0
XP_014042108.1,0
XP_014042109.1,0
XP_014042112.1,0
XP_014042114.1,0
XP_014042115.1,0
XP_014042116.1,0
XP_014042118.1,0
XP_014042119.1,0
XP_014042122.1,0
XP_014042123.1,0
XP_014042124.1,0
XP_014042126.1,0
XP_014042127.1,0
XP_014042128.1,0
XP_014042129.1,0
XP_014042130.1,0
XP_014042131.1,0
XP_014042132.1,0
XP_014042133.1,0
XP_014042136.1,0
XP_014042138.1,0
XP_014042140.1,0
XP_014042141.1,0
XP_014042142.1,0
XP_014042143.1,0
XP_014042144.1,0
XP_014042146.1,0
XP_014042147.1,0
XP_014042153.1,0
XP_014042154.1,0
XP_014042155.1,0
XP_014042157.1,0
XP_014042158.1,0
XP_014042159.1,0
XP_014042160.1,0
XP_014042161.1,0
XP_014042163.1,0
XP_014042164.1,0
XP_014042166.1,1
XP_014042167.1,0
XP_014042168.1,0
XP_014042169.1,0
XP_014042171.1,0
XP_014042172.1,0
XP_014042173.1,0
XP_014042174.1,0
XP_014042176.1,0
XP_014042177.1,0
XP_014042179.1,0
XP_014042180.1,0
XP_014042181.1,0
XP_014042182.1,0
XP_014042183.1,0
XP_014042185.1,0
XP_014042187.1,0
XP_014042188.1,0
XP_014042189.1,0
XP_014042190.1,0
XP_014042191.1,0
XP_014042193.1,0
XP_014042194.1,0
XP_014042196.1,0
XP_014042197.1,0
XP_014042198.1,0
XP_014042199.1,0
XP_014042201.1,0
XP_014042202.1,0
XP_014042203.1,0
XP_014042204.1,0
XP_014042211.1,0
XP_014042214.1,0
XP_014042215.1,0
XP_014042216.1,0
XP_014042218.1,0
XP_014042219.1,0
XP_014042220.1,0
XP_014042221.1,0
XP_014042225.1,0
XP_014042226.1,0
XP_014042227.1,0
XP_014042228.1,0
XP_014042229.1,0
XP_014042232.1,0
XP_014042235.1,0
XP_014042236.1,0
XP_014042237.1,0
XP_014042238.1,0
XP_014042240.1,0
XP_014042242.1,0
XP_014042243.1,0
XP_014042244.1,1
XP_014042246.1,0
XP_014042248.1,0
XP_014042249.1,0
XP_014042250.1,0
XP_014042251.1,0
XP_014042252.1,0
XP_014042253.1,0
XP_014042255.1,0
XP_014042257.1,0
XP_014042258.1,0
XP_014042262.1,0
XP_014042263.1,0
XP_014042264.1,0
XP_014042265.1,0
XP_014042269.1,0
XP_014042270.1,0
XP_014042271.1,0
XP_014042272.1,0
XP_014042273.1,0
XP_014042275.1,0
XP_014042276.1,0
XP_014042278.1,0
XP_014042279.1,0
XP_014042280.1,0
XP_014042281.1,0
XP_014042283.1,0
XP_014042285.1,0
XP_014042286.1,0
XP_014042292.1,0
XP_014042293.1,0
XP_014042295.1,0
XP_014042296.1,0
XP_014042297.1,0
XP_014042298.1,0
XP_014042301.1,0
XP_014042302.1,0
XP_014042303.1,0
XP_014042304.1,0
XP_014042305.1,0
XP_014042306.1,1
XP_014042307.1,0
XP_014042308.1,0
XP_014042309.1,0
XP_014042310.1,0
XP_014042311.1,0
XP_014042313.1,0
XP_014042318.1,0
XP_014042320.1,0
XP_014042322.1,0
XP_014042323.1,0
XP_014042324.1,0
XP_014042325.1,0
XP_014042326.1,0
XP_014042327.1,0
XP_014042328.1,0
XP_014042329.1,0
XP_014042333.1,0
XP_014042334.1,0
XP_014042336.1,0
XP_014042337.1,0
XP_014042338.1,0
XP_014042339.1,0
XP_014042341.1,0
XP_014042342.1,0
XP_014042343.1,0
XP_014042345.1,0
XP_014042346.1,0
XP_014042347.1,0
XP_014042349.1,0
XP_014042352.1,0
XP_014042354.1,0
XP_014042356.1,0
XP_014042358.1,0
XP_014042359.1,0
XP_014042362.1,0
XP_014042365.1,0
XP_014042367.1,0
XP_014042368.1,0
XP_014042369.1,0
XP_014042371.1,0
XP_014042373.1,0
XP_014042374.1,0
XP_014042375.1,0
XP_014042376.1,1
XP_014042378.1,0
XP_014042379.1,0
XP_014042380.1,0
XP_014042381.1,0
XP_014042382.1,0
XP_014042383.1,0
XP_014042384.1,0
XP_014042386.1,0
XP_014042387.1,0
XP_014042388.1,0
XP_014042389.1,0
